stockId,stockName,type,date,price,rfPrice,rfPercent,parValue,equityMillion,circulationTenThousand,totalPrice,buildYear,onYear,股票期貨,選擇權,權證,公司債,私募股,特別股,產業別,董事長,總經理
2401,凌陽,市,10/02,29.55,0.5,1.72,10.0,59.2,59.2,175.0,33.2,26.1,有,nan,有,nan,nan,nan,半導體業,黃洲杰,黃洲杰
1104,環泥,市,10/02,25.95,-0.1,-0.38,10.0,67.3,67.32,175.0,63.5,52.7,nan,nan,有,nan,nan,nan,水泥工業,博智投資股份有限公司,侯智升
00891,中信關鍵半導體,市,10/02,13.78,0.21,1.55,,,126.7,175.0,2.4,2.35,nan,nan,有,nan,nan,nan,nan,陳國世,陳正華(代理)
2511,太子,市,10/02,10.7,0.0,0.0,10.0,162.0,162.3,174.0,50.0,32.4,nan,nan,nan,有,nan,nan,建材營造業,羅智先,林宏俊
2608,嘉里大榮,市,10/02,36.95,0.0,0.0,10.0,46.7,46.7,173.0,63.8,32.8,nan,nan,nan,nan,nan,nan,航運業,沈宗桂,財務暨行政總處：阮慧雯
3583,辛耘,市,10/02,212.0,14.0,7.07,10.0,8.11,8.11,172.0,44.0,10.6,nan,nan,有,nan,nan,nan,半導體業,謝宏亮,許明棋
8131,福懋科,市,10/02,38.5,-0.05,-0.13,10.0,44.2,44.22,170.0,33.1,15.8,nan,nan,nan,nan,nan,nan,半導體業,李培瑛,張憲正
9938,百和,市,10/02,57.0,2.8,5.17,10.0,29.8,29.8,170.0,38.7,22.7,有,nan,有,nan,nan,nan,其他業,鄭森煤,鄭誠禕
9908,大台北,市,10/02,32.75,0.05,0.15,10.0,51.6,51.64,169.0,58.9,32.7,nan,nan,nan,nan,nan,nan,油電燃氣業,謝榮富,陳振東
3016,嘉晶,市,10/02,58.6,1.6,2.81,10.0,28.9,28.85,169.0,24.9,20.8,nan,nan,有,有,nan,nan,半導體業,徐建華,孫慶宗
2355,敬鵬,市,10/02,42.5,3.25,8.28,10.0,39.7,39.75,169.0,44.0,27.0,有,nan,nan,nan,nan,nan,電子零組件業,曾劉玉枝,黃松麟
1710,東聯,市,10/02,19.0,-0.1,-0.52,10.0,88.6,88.57,168.0,47.8,36.0,nan,nan,有,nan,nan,nan,化學工業,徐旭東,蔡錫津
4583,台灣精銳,市,10/02,209.0,2.0,0.97,10.0,8.02,8.02,168.0,23.9,1.4,nan,nan,nan,nan,nan,nan,電機機械,張重興,郭崇哲
2913,農林,市,10/02,21.15,-0.05,-0.24,10.0,79.0,79.0,167.0,73.3,61.6,有,nan,有,nan,有,nan,貿易百貨業,吳清源,吳清源
5306,桂盟,市,10/02,132.0,3.0,2.33,10.0,12.6,12.6,166.0,34.5,27.8,nan,nan,nan,有,nan,nan,運動休閒,吳盈進,吳瑞章
5007,三星,市,10/02,56.0,1.1,2.0,10.0,29.5,29.49,165.0,58.3,25.7,nan,nan,nan,nan,nan,nan,鋼鐵工業,柯吉源,陳信志
3545,敦泰,市,10/02,76.4,0.8,1.06,10.0,21.6,21.59,165.0,17.7,16.3,nan,nan,有,有,nan,nan,半導體業,胡正大,胡正大
2515,中工,市,10/02,10.7,-0.15,-1.38,10.0,153.0,153.1,164.0,73.1,30.6,有,nan,有,nan,nan,nan,建材營造業,周志明,周志明
00646,元大S&P500,市,10/02,43.21,0.27,0.63,,,37.8,163.0,7.8,7.8,nan,nan,nan,nan,nan,nan,nan,劉宗聖,陳沛宇
2331,精英,市,10/02,29.25,-0.4,-1.35,10.0,55.7,55.74,163.0,36.4,29.0,有,nan,有,nan,nan,nan,電腦及週邊設備業,鍾依文,王金來
3026,禾伸堂,市,10/02,98.2,0.3,0.31,10.0,16.6,16.59,163.0,42.3,23.7,nan,nan,nan,nan,nan,nan,電子零組件業,唐錦榮,唐錦榮
6451,訊芯-KY,市,10/02,148.5,13.5,10.0,10.0,10.7,10.75,160.0,15.7,8.69,nan,nan,有,nan,nan,nan,半導體業,蔣尚義,徐文一
4551,智伸科,市,10/02,138.5,2.5,1.84,10.0,11.5,11.52,160.0,36.6,8.15,nan,nan,有,有,nan,nan,汽車工業,六方精機股份有限公司,林慈青
5607,遠雄港,市,10/02,52.5,2.2,4.37,10.0,30.1,30.14,158.0,32.3,23.8,nan,nan,nan,nan,nan,nan,航運業,葉鈞耀,賴嘉玲
9925,新保,市,10/02,40.15,0.05,0.12,10.0,38.7,38.75,156.0,43.7,27.8,nan,nan,nan,nan,nan,nan,其他業,吳昕東,洪國超
6443,元晶,市,10/02,28.65,0.3,1.06,10.0,53.9,53.87,154.0,13.3,8.01,有,nan,有,nan,nan,有,光電業,偉任投資股份有限公司,洪振仁
1234,黑松,市,10/02,38.35,0.05,0.13,10.0,40.2,40.19,154.0,53.8,24.6,nan,nan,nan,nan,nan,nan,食品工業,張斌堂,張斌堂
1712,興農,市,10/02,36.65,0.1,0.27,10.0,42.0,42.05,154.0,59.9,33.8,nan,nan,有,nan,nan,nan,化學工業,顏子芳,李乾珉
4536,拓凱,市,10/02,169.5,3.0,1.8,10.0,9.08,9.08,154.0,43.2,9.98,nan,nan,有,nan,nan,nan,運動休閒,沈文振,沈貝倪
4137,麗豐-KY,市,10/02,191.0,3.0,1.6,10.0,7.95,7.95,152.0,11.3,9.85,nan,nan,有,nan,nan,nan,生技醫療業,陳碧華,趙承佑
3376,新日興,市,10/02,80.8,0.6,0.75,10.0,18.8,18.77,152.0,55.3,17.8,有,nan,nan,nan,nan,nan,電子零組件業,呂勝男,阮朝宗
4906,正文,市,10/02,37.85,1.4,3.84,10.0,39.8,39.84,151.0,35.3,21.7,nan,nan,有,nan,nan,nan,通信網路業,陳鴻文,李榮昌
1312,國喬,市,10/02,16.6,-0.05,-0.3,10.0,92.7,90.66,150.0,50.0,34.8,有,nan,nan,nan,nan,有,塑膠工業,邱德馨,曾嘉雄
2031,新光鋼,市,10/02,46.7,-0.05,-0.11,10.0,32.1,32.11,150.0,56.8,23.1,nan,nan,有,nan,nan,nan,鋼鐵工業,粟明德,曾明山
2836,高雄銀,市,10/02,12.05,0.05,0.42,10.0,127.0,123.4,149.0,41.7,25.4,nan,nan,nan,有,nan,有,銀行業,鄭美玲,徐翠梅
1702,南僑,市,10/02,50.4,0.95,1.92,10.0,29.4,29.41,148.0,73.3,50.3,nan,nan,nan,有,nan,nan,食品工業,陳飛龍,李勘文
8341,日友,市,10/02,113.5,0.0,0.0,10.0,13.0,13.0,148.0,28.8,8.53,nan,nan,有,nan,nan,nan,綠能環保,張芳正,張芳正
1103,嘉泥,市,10/02,18.65,0.1,0.54,10.0,79.0,79.02,147.0,68.8,53.9,nan,nan,nan,nan,nan,nan,水泥工業,張剛綸,王立心
3030,德律,市,10/02,61.5,0.7,1.15,10.0,23.6,23.62,145.0,34.5,22.5,nan,nan,nan,nan,nan,nan,其他電子業,陳玠源,陳玠源
1903,士紙,市,10/02,55.8,0.2,0.36,10.0,26.0,26.0,145.0,64.1,59.8,nan,nan,有,nan,nan,nan,造紙工業,臺實貿易股份有限公司,蔡丞哲
4142,國光生,市,10/02,33.75,-0.35,-1.03,10.0,43.0,42.95,145.0,57.8,11.4,nan,nan,有,nan,nan,nan,生技醫療業,詹啟賢,留忠正
5871A,中租-KY甲特,市,10/02,96.6,-0.3,-0.31,,,15.0,145.0,,3.06,nan,nan,nan,nan,nan,nan,其他業,nan,nan
1308,亞聚,市,10/02,24.3,-0.15,-0.61,10.0,59.4,59.37,144.0,46.7,37.3,nan,nan,nan,nan,nan,nan,塑膠工業,吳亦圭,吳培基
6756,威鋒電子,市,10/02,209.0,4.0,1.95,10.0,6.9,6.9,144.0,15.2,2.77,nan,nan,有,nan,nan,nan,半導體業,陳文琦,林志峰
9930,中聯資源,市,10/02,57.6,-0.2,-0.35,10.0,24.9,24.85,143.0,32.4,23.9,nan,nan,nan,nan,nan,nan,綠能環保,林宏達,黃祥亞
9911,櫻花,市,10/02,64.5,0.6,0.94,10.0,22.1,22.11,143.0,35.0,31.2,nan,nan,nan,nan,nan,nan,居家生活,張永杰,李惠恂
1305,華夏,市,10/02,24.45,-0.45,-1.81,10.0,58.1,58.11,142.0,59.4,50.6,nan,nan,有,nan,nan,nan,塑膠工業,吳亦圭,林漢福
3022,威強電,市,10/02,80.1,0.9,1.14,10.0,17.7,17.66,141.0,26.5,22.5,nan,nan,有,nan,nan,nan,電腦及週邊設備業,張明智,江重良
3701,大眾控,市,10/02,61.9,3.6,6.17,10.0,22.8,22.81,141.0,19.1,19.1,nan,nan,有,有,有,nan,電腦及週邊設備業,簡民智,簡民智
6202,盛群,市,10/02,61.8,-0.1,-0.16,10.0,22.6,22.62,140.0,25.0,20.9,nan,nan,有,nan,nan,nan,半導體業,吳啟勇,高國棟
2905,三商,市,10/02,12.4,-0.05,-0.4,10.0,92.2,112.2,139.0,58.6,35.0,nan,nan,nan,有,nan,nan,貿易百貨業,陳翔立,陳翔立
3673,TPK-KY,市,10/02,34.2,0.55,1.63,10.0,40.7,40.67,139.0,17.9,12.9,有,nan,有,有,nan,nan,光電業,江朝瑞,謝立群
4755,三福化,市,10/02,138.0,3.0,2.22,10.0,10.1,10.07,139.0,20.5,9.85,nan,nan,有,nan,nan,nan,化學工業,巫信弘,蔡介榮
2887F,台新戊特二,市,10/02,46.0,-0.2,-0.43,,,30.0,138.0,,4.73,nan,nan,nan,nan,nan,nan,金控業,nan,nan
1522,堤維西,市,10/02,44.0,0.4,0.92,10.0,34.3,31.29,138.0,37.1,26.0,nan,nan,有,nan,nan,有,汽車工業,吳國禎,蘇彥碩
6166,凌華,市,10/02,63.0,1.5,2.44,10.0,21.7,21.75,137.0,28.1,21.5,nan,nan,有,nan,有,nan,電腦及週邊設備業,劉鈞,黃怡暾
00711B,復華彭博新興債,市,10/02,15.41,-0.08,-0.52,,,88.68,137.0,6.2,6.12,nan,nan,nan,nan,nan,nan,nan,杜俊雄,張偉智
3454,晶睿,市,10/02,156.0,2.0,1.3,10.0,8.66,8.66,135.0,23.7,17.2,nan,nan,有,nan,nan,nan,光電業,羅永堅,廖禎祺
1532,勤美,市,10/02,35.9,0.4,1.13,10.0,37.6,37.61,135.0,51.1,23.1,nan,nan,nan,有,nan,nan,電機機械,林廷芳,林靖誼/麥聖偉
1514,亞力,市,10/02,54.4,2.6,5.02,10.0,24.7,24.69,134.0,55.0,29.5,nan,nan,有,nan,nan,nan,電機機械,慧德實業有限公司代表人宋和業,鄭朝彬
6757,台灣虎航-創,市,10/02,29.8,-0.35,-1.16,10.0,44.9,44.9,134.0,9.5,0.14,nan,nan,nan,nan,nan,nan,航運業,陳漢銘,張明瑋
2367,燿華,市,10/02,19.95,1.0,5.28,10.0,66.9,66.94,134.0,38.8,25.8,nan,nan,有,nan,nan,nan,電子零組件業,張元銘,洪顯青
1442,名軒,市,10/02,36.25,0.4,1.12,10.0,36.6,36.62,133.0,49.2,33.9,nan,nan,有,nan,nan,nan,建材營造業,吳泓瑩,吳勝利
1718,中纖,市,10/02,7.85,0.02,0.26,10.0,169.0,168.6,132.0,68.4,59.8,有,nan,nan,nan,nan,nan,化學工業,王貴賢,王皆誼
1608,華榮,市,10/02,20.9,0.1,0.48,10.0,63.3,63.28,132.0,66.8,35.2,nan,nan,有,nan,nan,nan,電器電纜,王宏仁,黃華志
4104,佳醫,市,10/02,89.1,-0.1,-0.11,10.0,14.8,14.82,132.0,35.6,22.3,nan,nan,有,nan,nan,nan,生技醫療業,傅輝東,張明正
2605,新興,市,10/02,22.55,-1.2,-5.05,10.0,58.5,58.54,132.0,55.6,33.8,有,nan,有,nan,nan,nan,航運業,許積皋,許積皋
4968,立積,市,10/02,145.0,0.5,0.35,10.0,9.03,9.02,131.0,19.7,7.89,nan,nan,有,nan,nan,nan,半導體業,馬代駿,王是琦
2323,中環,市,10/02,11.95,0.0,0.0,10.0,109.0,108.9,130.0,44.8,31.6,有,nan,有,有,nan,nan,光電業,翁明顯,翁明顯
6768,志強-KY,市,10/02,65.7,0.0,0.0,10.0,19.6,19.6,129.0,6.5,2.45,nan,nan,有,nan,nan,nan,運動休閒,陳維家,馬世正
6177,達麗,市,10/02,31.55,0.15,0.48,10.0,40.8,40.77,129.0,46.0,21.4,nan,nan,nan,有,nan,nan,建材營造業,謝志長,李堯芳
1419,新紡,市,10/02,42.8,0.0,0.0,10.0,30.0,30.0,128.0,68.3,46.6,nan,nan,nan,nan,nan,nan,紡織纖維,吳昕恩,張瑞南
2545,皇翔,市,10/02,39.15,0.05,0.13,10.0,32.8,32.77,128.0,31.8,23.1,nan,nan,nan,nan,nan,nan,建材營造業,廖年吉,廖宇祥
6230,尼得科超眾,市,10/02,148.5,1.5,1.02,10.0,8.63,8.63,128.0,49.8,20.7,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,永井 淳一,無
00850,元大臺灣ESG永續,市,10/02,33.14,0.35,1.07,,,38.64,128.0,4.1,4.11,nan,nan,nan,nan,nan,nan,nan,劉宗聖,陳沛宇
3090,日電貿,市,10/02,60.0,0.5,0.84,10.0,21.3,21.27,128.0,30.7,19.9,nan,nan,nan,nan,有,nan,電子零組件業,周煒凌,于耀國
2402,毅嘉,市,10/02,41.1,0.85,2.11,10.0,30.8,30.75,126.0,33.9,23.7,nan,nan,有,有,nan,nan,電子零組件業,黃秋永,曾恭勝
8213,志超,市,10/02,46.0,0.75,1.66,10.0,27.1,27.12,125.0,25.5,13.8,nan,nan,nan,有,nan,nan,電子零組件業,徐正民,李明熹
6782,視陽,市,10/02,198.0,0.5,0.25,10.0,6.3,6.3,125.0,24.9,0.85,nan,nan,有,nan,nan,nan,生技醫療業,李重儀,李重儀
2332,友訊,市,10/02,20.65,0.55,2.74,10.0,60.0,59.98,124.0,36.3,29.0,有,nan,有,有,nan,nan,通信網路業,郭金河,張家瑞
6153,嘉聯益,市,10/02,22.2,0.45,2.07,10.0,55.6,55.62,123.0,30.9,21.7,有,nan,有,nan,有,nan,電子零組件業,賴偉珍,張家豪
1225,福懋油,市,10/02,53.6,-0.2,-0.37,10.0,23.0,22.96,123.0,37.5,30.0,nan,nan,nan,nan,nan,nan,食品工業,晉昇投資有限公司,許逸群
2480,敦陽科,市,10/02,115.5,0.5,0.43,10.0,10.6,10.64,123.0,30.5,22.0,nan,nan,有,有,nan,nan,資訊服務業,梁修宗,梁修宗
2436,偉詮電,市,10/02,69.0,1.5,2.22,10.0,17.8,17.8,123.0,34.2,23.1,nan,nan,有,nan,nan,nan,半導體業,林錫銘,林崇燾
2034,允強,市,10/02,27.3,0.0,0.0,10.0,44.7,44.74,122.0,50.7,24.0,nan,nan,有,有,nan,nan,鋼鐵工業,張金鈺,張金鈺
5258,虹堡,市,10/02,122.5,-0.5,-0.41,10.0,9.95,9.95,122.0,30.5,6.76,nan,nan,有,nan,nan,nan,電腦及週邊設備業,辛華熙,林鴻鈞
8163,達方,市,10/02,43.5,0.35,0.81,10.0,28.0,28.0,122.0,26.4,15.8,有,nan,nan,nan,nan,nan,電腦及週邊設備業,蘇開建,蔡耀坤
00757,統一FANG+,市,10/02,57.95,0.95,1.67,,,21.0,122.0,4.8,4.83,nan,nan,nan,nan,nan,nan,nan,鄧潤澤,董永寬
00830,國泰費城半導體,市,10/02,32.6,0.85,2.68,,,37.25,121.0,4.4,4.42,nan,nan,有,nan,nan,nan,nan,張錫,張雍川
2617,台航,市,10/02,28.95,-0.4,-1.36,10.0,41.7,41.73,121.0,77.3,25.3,nan,nan,有,nan,nan,nan,航運業,劉文慶,仇忠林
5222,全訊,市,10/02,161.5,5.0,3.19,10.0,7.46,7.46,120.0,25.3,1.94,nan,nan,有,nan,nan,nan,半導體業,張全生,張全生、吳昌崙、張景學
3563,牧德,市,10/02,206.0,2.5,1.23,10.0,5.81,5.81,120.0,25.3,12.7,nan,nan,有,nan,有,nan,光電業,汪光夏,陳復生
2731,雄獅,市,10/02,127.5,1.5,1.19,10.0,9.32,9.32,119.0,46.3,10.0,nan,nan,有,有,nan,nan,觀光餐旅,王文傑,黃信川
1726,永記,市,10/02,73.3,-0.3,-0.41,10.0,16.2,16.2,119.0,66.3,25.3,nan,nan,nan,nan,nan,nan,化學工業,張德仁,陳弘偉
00923,群益台ESG低碳50,市,10/02,15.57,0.21,1.37,,,76.24,119.0,0.6,0.57,有,nan,nan,nan,nan,nan,nan,賴政昇,陳明輝
6112,邁達特,市,10/02,62.8,0.7,1.13,10.0,18.8,18.84,118.0,25.5,22.2,nan,nan,有,nan,有,nan,資訊服務業,李昌鴻,楊敦凱
1720,生達,市,10/02,66.1,0.0,0.0,10.0,17.9,17.87,118.0,56.3,27.8,nan,nan,有,nan,nan,nan,生技醫療業,范滋庭,范滋庭
2753,八方雲集,市,10/02,177.0,-2.5,-1.39,10.0,6.63,6.63,117.0,23.7,2.07,nan,nan,有,nan,nan,nan,觀光餐旅,林欣怡,張瑞蓮
4438,廣越,市,10/02,113.5,1.0,0.89,10.0,10.3,10.34,117.0,27.9,6.96,nan,nan,nan,有,nan,nan,紡織纖維,吳朝筆,唐湘梅
3705,永信,市,10/02,43.9,-0.1,-0.23,10.0,26.6,26.64,117.0,12.7,12.7,nan,nan,有,nan,nan,nan,生技醫療業,李芳信,簡志維
3033,威健,市,10/02,27.55,0.1,0.36,10.0,42.7,42.35,117.0,46.7,22.9,nan,nan,有,nan,nan,nan,電子通路業,胡秋江,紀廷芳
2524,京城,市,10/02,31.05,-0.05,-0.16,10.0,36.9,36.94,115.0,38.1,29.0,nan,nan,nan,nan,nan,nan,建材營造業,蔡天贊,蔡天贊
5288,豐祥-KY,市,10/02,172.5,1.5,0.88,10.0,6.63,6.6,114.0,12.2,9.02,nan,nan,nan,有,nan,nan,電機機械,游明輝,吳聰武
3003,健和興,市,10/02,72.9,0.7,0.97,10.0,15.6,15.57,113.0,45.6,21.6,nan,nan,有,有,nan,nan,電子零組件業,鄭克彬,鄭傑元
6464,台數科,市,10/02,88.5,0.4,0.45,10.0,12.8,12.76,113.0,17.2,7.8,nan,nan,nan,有,nan,nan,其他業,廖紫岑,廖紫岑
1218,泰山,市,10/02,22.55,0.2,0.89,10.0,50.0,50.0,113.0,72.9,33.9,nan,nan,nan,nan,nan,nan,食品工業,劉偉龍,蔡政達
2535,達欣工,市,10/02,33.3,0.1,0.3,10.0,27.1,33.85,113.0,56.6,27.6,nan,nan,nan,有,nan,nan,建材營造業,王人正,執行長：廖肇邦
8215,明基材,市,10/02,35.1,0.25,0.72,10.0,32.1,32.07,113.0,25.2,12.9,nan,nan,有,nan,nan,nan,光電業,陳建志,劉家瑞
5234,達興材料,市,10/02,109.0,2.0,1.87,10.0,10.3,10.27,112.0,17.2,11.2,nan,nan,有,nan,nan,nan,光電業,林正一,郭宗鑫
9943,好樂迪,市,10/02,89.0,0.0,0.0,10.0,12.5,12.52,111.0,30.5,22.8,nan,nan,有,nan,nan,nan,觀光餐旅,顏瓊章,鄭景文
9942,茂順,市,10/02,134.0,0.0,0.0,10.0,8.32,8.32,111.0,47.2,21.7,nan,nan,有,nan,nan,nan,其他業,石正復,石銘耀
1604,聲寶,市,10/02,28.95,0.45,1.58,10.0,38.4,38.42,111.0,61.1,52.8,nan,nan,nan,nan,nan,nan,電器電纜,財團法人陳茂榜工商發展基金會,許經朝
2419,仲琦,市,10/02,34.6,0.55,1.62,10.0,32.1,32.13,111.0,37.5,24.8,nan,nan,有,nan,nan,nan,通信網路業,黃文芳,邱培舜
2010,春源,市,10/02,17.1,0.15,0.88,10.0,64.8,64.77,111.0,57.7,33.8,nan,nan,nan,nan,nan,nan,鋼鐵工業,鄭毅明,洪士民
6873,泓德能源-創,市,10/02,110.0,-2.5,-2.22,10.0,10.0,10.0,110.0,7.4,0.58,nan,nan,nan,nan,nan,nan,綠能環保,謝源一,周仕昌
6854,錼創科技-KY創,市,10/02,102.5,0.5,0.49,10.0,10.7,10.72,110.0,9.6,1.13,nan,nan,nan,nan,nan,nan,半導體業,李允立,李允立
4927,泰鼎-KY,市,10/02,57.8,1.5,2.66,10.0,19.0,18.99,110.0,13.9,12.0,nan,nan,nan,nan,nan,nan,電子零組件業,王樹木,周瑞祥
2528,皇普,市,10/02,28.75,-0.05,-0.17,10.0,38.0,38.0,109.0,38.7,28.6,nan,nan,nan,有,有,nan,建材營造業,蘇永平,蘇永平
5243,乙盛-KY,市,10/02,64.6,0.9,1.41,10.0,16.9,16.85,109.0,15.3,9.85,nan,nan,有,nan,nan,nan,光電業,蔡嘉祥,林育全
00680L,元大美債20正2,市,10/02,8.2,-0.08,-0.97,,,132.8,109.0,6.7,6.71,nan,nan,有,nan,nan,nan,nan,劉宗聖,陳沛宇
2013,中鋼構,市,10/02,54.1,0.0,0.0,10.0,20.0,20.0,108.0,45.6,31.7,nan,nan,nan,nan,nan,nan,鋼鐵工業,陳火坤,黃源章
1537,廣隆,市,10/02,131.5,0.0,0.0,10.0,8.21,8.21,108.0,33.7,21.7,nan,nan,nan,有,nan,nan,電機機械,李耀銘,李瑞勳
6120,達運,市,10/02,16.15,0.35,2.22,10.0,66.6,66.56,107.0,34.0,21.7,nan,nan,nan,nan,nan,nan,光電業,蔡國新,黃勝凱
6863,永道-KY,市,10/02,144.5,4.0,2.85,10.0,7.43,7.43,107.0,2.0,0.54,nan,nan,有,nan,nan,nan,通信網路業,何奕達,林秉毅
2486,一詮,市,10/02,48.35,2.2,4.77,10.0,22.2,22.2,107.0,46.1,23.5,nan,nan,有,nan,nan,nan,光電業,周萬順,周萬順
1110,東泥,市,10/02,18.75,0.0,0.0,10.0,57.2,57.2,107.0,66.8,28.9,nan,nan,nan,nan,nan,nan,水泥工業,陳敏斷,吳炎輝
6753,龍德造船,市,10/02,99.0,0.5,0.51,10.0,10.8,10.78,107.0,47.4,0.57,nan,nan,有,nan,nan,nan,航運業,黃守真,黃守龍
4746,台耀,市,10/02,88.6,0.9,1.03,10.0,12.0,12.03,107.0,27.8,12.6,nan,nan,有,有,nan,nan,生技醫療業,程正禹,程正禹
1307,三芳,市,10/02,26.75,0.45,1.71,10.0,39.8,39.78,106.0,50.3,37.9,nan,nan,nan,nan,nan,nan,塑膠工業,林孟經,林至逸
2636,台驊投控,市,10/02,74.2,-2.8,-3.64,10.0,14.3,14.34,106.0,36.7,14.5,nan,nan,有,有,nan,nan,航運業,顏益財,侯倬倫
00631L,元大台灣50正2,市,10/02,131.05,3.25,2.54,,,8.11,106.0,8.9,8.92,nan,nan,有,nan,nan,nan,nan,劉宗聖,陳沛宇
2009,第一銅,市,10/02,29.5,0.1,0.34,10.0,36.0,35.96,106.0,54.2,34.0,nan,nan,有,nan,nan,nan,鋼鐵工業,王宏仁,洪茂陽
4306,炎洲,市,10/02,16.2,-0.05,-0.31,10.0,65.5,65.1,105.0,45.6,22.5,nan,nan,nan,有,nan,nan,塑膠工業,李志賢,方淑芬
1711,永光,市,10/02,19.2,-0.15,-0.78,10.0,54.8,54.78,105.0,51.1,34.8,nan,nan,有,nan,nan,nan,化學工業,陳建信,陳偉望
2883B,開發金乙特,市,10/02,6.64,0.02,0.3,,,158.2,105.0,,1.76,nan,nan,nan,nan,nan,nan,金控業,nan,nan
5531,鄉林,市,10/02,9.71,-0.13,-1.32,10.0,108.0,107.8,105.0,33.3,22.3,nan,nan,有,有,nan,有,建材營造業,賴正鎰,賴正鎰
1235,興泰,市,10/02,77.9,-1.1,-1.39,10.0,13.4,13.36,104.0,50.9,23.1,nan,nan,nan,nan,nan,nan,食品工業,吳金泉,葉文籐
1444,力麗,市,10/02,10.45,-0.05,-0.48,10.0,99.6,99.56,104.0,44.7,33.2,nan,nan,有,nan,nan,nan,紡織纖維,郭紹儀,陳漢卿
6790,永豐實,市,10/02,38.7,0.1,0.26,10.0,26.7,26.71,103.0,36.9,2.01,nan,nan,nan,nan,nan,nan,造紙工業,何奕達,李宗純
2838A,聯邦銀甲特,市,10/02,51.6,0.0,0.0,,,20.0,103.0,,5.84,nan,nan,nan,nan,nan,nan,銀行業,nan,nan
4119,旭富,市,10/02,95.9,0.2,0.21,10.0,10.8,10.75,103.0,36.0,19.7,nan,nan,有,nan,nan,nan,生技醫療業,翁維駿,周文智
2908,特力,市,10/02,20.05,-0.15,-0.74,10.0,51.0,50.99,102.0,45.1,30.6,nan,nan,nan,nan,nan,nan,貿易百貨業,李麗秋,李麗秋董事長代理總經理
1614,三洋電,市,10/02,37.75,0.15,0.4,10.0,26.9,26.91,102.0,60.6,26.0,nan,nan,nan,nan,nan,nan,電器電纜,李文峰,李文琳
00633L,富邦上証正2,市,10/02,36.2,0.45,1.26,,,28.05,102.0,8.9,8.86,nan,nan,有,nan,nan,nan,nan,史綱,林欣怡
6869,雲豹能源-創,市,10/02,87.2,1.6,1.87,10.0,11.6,11.62,101.0,7.6,0.56,nan,nan,nan,nan,nan,nan,綠能環保,廖福生,趙書閔
6183,關貿,市,10/02,67.4,0.0,0.0,10.0,15.0,15.0,101.0,27.2,21.3,nan,nan,nan,nan,nan,nan,資訊服務業,張陸生,高國峰
1709,和益,市,10/02,21.15,0.0,0.0,10.0,47.7,47.7,101.0,50.3,37.3,nan,nan,有,有,nan,nan,化學工業,黃勝材,林春成
4164,承業醫,市,10/02,61.1,1.2,2.0,10.0,16.5,16.48,101.0,13.8,10.9,nan,nan,有,有,有,nan,生技醫療業,李沛霖,李沛霖
8462,柏文,市,10/02,126.5,-2.5,-1.94,10.0,7.94,7.94,100.0,18.0,7.57,nan,nan,nan,有,nan,nan,運動休閒,陳尚義,林洵賢
4532,瑞智,市,10/02,19.85,0.4,2.06,10.0,50.5,50.49,100.0,33.8,21.6,nan,nan,nan,有,nan,nan,電機機械,陳盛沺,馮明法
2891C,中信金丙特,市,10/02,59.9,0.0,0.0,,,16.67,99.8,,4.41,nan,nan,nan,nan,nan,nan,金控業,nan,nan
6189,豐藝,市,10/02,46.95,-0.3,-0.63,10.0,21.2,21.24,99.7,37.4,21.0,nan,nan,nan,有,nan,nan,電子通路業,陳澄芳,陳澄芳
6581,鋼聯,市,10/02,89.5,1.0,1.13,10.0,11.1,11.13,99.6,28.4,5.67,nan,nan,nan,nan,nan,nan,綠能環保,林明儒,林才翔
8261,富鼎,市,10/02,84.3,1.7,2.06,10.0,11.8,11.79,99.4,25.2,19.5,nan,nan,有,nan,有,nan,半導體業,陳泰銘,黃林鍾
1203,味王,市,10/02,41.35,-0.2,-0.48,10.0,24.0,24.0,99.2,64.3,59.1,nan,nan,nan,nan,nan,nan,食品工業,陳清福,陳恭平
9926,新海,市,10/02,55.0,0.0,0.0,10.0,18.0,17.95,98.7,57.3,25.5,nan,nan,nan,nan,nan,nan,油電燃氣業,謝榮富,李振隆
6715,嘉基,市,10/02,156.0,1.0,0.65,10.0,6.21,6.26,97.7,12.1,3.81,nan,nan,有,有,nan,nan,電子零組件業,朱德祥,羅偉仁
6277,宏正,市,10/02,81.7,0.4,0.49,10.0,11.9,11.95,97.6,44.2,19.9,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,陳尚仲,陳尚仲
2472,立隆電,市,10/02,58.9,0.2,0.34,10.0,16.5,16.42,96.7,47.6,23.4,nan,nan,有,有,nan,nan,電子零組件業,吳志銘,吳志銘
2476,鉅祥,市,10/02,50.7,1.7,3.47,10.0,19.1,19.07,96.7,48.7,22.0,nan,nan,有,nan,nan,nan,電子零組件業,林於晃,林映碩
3056,富華新,市,10/02,28.05,-0.3,-1.06,10.0,34.2,34.23,96.0,25.9,20.6,nan,nan,有,有,nan,nan,建材營造業,劉偉如,蔡晉榮
2314,台揚,市,10/02,40.2,2.6,6.91,10.0,23.8,23.8,95.7,40.5,33.2,nan,nan,nan,nan,nan,nan,通信網路業,謝其嘉,吳永欽
6024,群益期,市,10/02,45.3,0.15,0.33,10.0,21.0,21.04,95.3,26.6,14.4,nan,nan,nan,nan,nan,nan,證券業,賈中道,毛振華
